Path,Name,name_cfg,name_png,BezelPath
./ibarablk.zip,Ibara Kuro Black Label,ibarablk.cfg,ibarablk.png,/base/path/ibarablk.cfg
./suchie2.zip,Idol Janshi Suchie-pai 2,suchie2.cfg,suchie2.png,/base/path/suchie2.cfg
./froman2b.zip,Idol Mahjong Final Romance 2,froman2b.cfg,froman2b.png,/base/path/froman2b.cfg
./igmo.zip,Igmo,igmo.cfg,igmo.png,/base/path/igmo.cfg
./ikari3.zip,Ikari III - The Rescue,ikari3.cfg,ikari3.png,/base/path/ikari3.cfg
./ikari.zip,Ikari Warriors,ikari.cfg,ikari.png,/base/path/ikari.cfg
./ikki.zip,Ikki,ikki.cfg,ikki.png,/base/path/ikki.cfg
./imgfight.zip,Image Fight,imgfight.cfg,imgfight.png,/base/path/imgfight.cfg
./imago.zip,Imago,imago.cfg,imago.png,/base/path/imago.cfg
./inthunt.zip,In the Hunt,inthunt.cfg,inthunt.png,/base/path/inthunt.cfg
./inyourfa.zip,In Your Face,inyourfa.cfg,inyourfa.png,/base/path/inyourfa.cfg
./insector.zip,Insector,insector.cfg,insector.png,/base/path/insector.cfg
./insectx.zip,Insector X,insectx.cfg,insectx.png,/base/path/insectx.cfg
./intcup94.zip,International Cup '94,intcup94.cfg,intcup94.png,/base/path/intcup94.cfg
./intrepid.zip,Intrepid,intrepid.cfg,intrepid.png,/base/path/intrepid.cfg
./iqblock.zip,Iq-block,iqblock.cfg,iqblock.png,/base/path/iqblock.cfg
./ironfort.zip,Iron Fortress,ironfort.cfg,ironfort.png,/base/path/ironfort.cfg
./itaten.zip,Itazura Tenshi,itaten.cfg,itaten.png,/base/path/itaten.cfg
./ixion.zip,Ixion,ixion.cfg,ixion.png,/base/path/ixion.cfg
./vshoot.zip,J-league Soccer V-shoot,vshoot.cfg,vshoot.png,/base/path/vshoot.cfg
./jjsquawk.zip,J. J. Squawkers,jjsquawk.cfg,jjsquawk.png,/base/path/jjsquawk.cfg
./jack.zip,Jack the Giantkiller,jack.cfg,jack.png,/base/path/jack.cfg
./jchan2.zip,Jackie Chan In Fists Of Fire,jchan2.cfg,jchan2.png,/base/path/jchan2.cfg
./jchan.zip,Jackie Chan - The Kung-fu Master,jchan.cfg,jchan.png,/base/path/jchan.cfg
./jailbrek.zip,Jail Break,jailbrek.cfg,jailbrek.png,/base/path/jailbrek.cfg
./jjparads.zip,Jan Jan Paradise,jjparads.cfg,jjparads.png,/base/path/jjparads.cfg
./jjparad2.zip,Jan Jan Paradise 2,jjparad2.cfg,jjparad2.png,/base/path/jjparad2.cfg
./choko.zip,Janpai Puzzle Choukou,choko.cfg,choko.png,/base/path/choko.cfg
./cultures.zip,Jibun Wo Migaku Culture School Mahjong Hen,cultures.cfg,cultures.png,/base/path/cultures.cfg
./jin.zip,Jin,jin.cfg,jin.png,/base/path/jin.cfg
./jitsupro.zip,Jitsuryoku!! Pro Yakyuu,jitsupro.cfg,jitsupro.png,/base/path/jitsupro.cfg
./jockeygp.zip,Jockey Grand Prix,jockeygp.cfg,jockeygp.png,/base/path/jockeygp.cfg
./joemacr.zip,Joe & Mac Returns,joemacr.cfg,joemacr.png,/base/path/joemacr.cfg
./joinem.zip,Joinem,joinem.cfg,joinem.png,/base/path/joinem.cfg
./jojoba.zip,Jojo's Bizarre Adventure,jojoba.cfg,jojoba.png,/base/path/jojoba.cfg
./jojo.zip,JoJo's Venture,jojo.cfg,jojo.png,/base/path/jojo.cfg
./jollyjgr.zip,Jolly Jogger,jollyjgr.cfg,jollyjgr.png,/base/path/jollyjgr.cfg
./jongpute.zip,Jongputer,jongpute.cfg,jongpute.png,/base/path/jongpute.cfg
./journey.zip,Journey,journey.cfg,journey.png,/base/path/journey.cfg
./joust.zip,Joust,joust.cfg,joust.png,/base/path/joust.cfg
./joyfulr.zip,Joyful Road,joyfulr.cfg,joyfulr.png,/base/path/joyfulr.cfg
./jrpacman.zip,Jr. Pac-Man,jrpacman.cfg,jrpacman.png,/base/path/jrpacman.cfg
./jdreddp.zip,Judge Dredd,jdreddp.cfg,jdreddp.png,/base/path/jdreddp.cfg
./jumpbug.zip,Jump Bug,jumpbug.cfg,jumpbug.png,/base/path/jumpbug.cfg
./jumpcoas.zip,Jump Coaster,jumpcoas.cfg,jumpcoas.png,/base/path/jumpcoas.cfg
./jumpkids.zip,Jump Kids,jumpkids.cfg,jumpkids.png,/base/path/jumpkids.cfg
./jumpkun.zip,Jump Kun,jumpkun.cfg,jumpkun.png,/base/path/jumpkun.cfg
./jumpshot.zip,Jump Shot,jumpshot.cfg,jumpshot.png,/base/path/jumpshot.cfg
./jmpbreak.zip,Jumping Break,jmpbreak.cfg,jmpbreak.png,/base/path/jmpbreak.cfg
./jcross.zip,Jumping Cross,jcross.cfg,jcross.png,/base/path/jcross.cfg
./jjack.zip,Jumping Jack,jjack.cfg,jjack.png,/base/path/jjack.cfg
./jumppop.zip,Jumping Pop,jumppop.cfg,jumppop.png,/base/path/jumppop.cfg
./junglek.zip,Jungle King,junglek.cfg,junglek.png,/base/path/junglek.cfg
./jungler.zip,Jungler,jungler.cfg,jungler.png,/base/path/jungler.cfg
./junofrst.zip,Juno First,junofrst.cfg,junofrst.png,/base/path/junofrst.cfg
./jpark.zip,Jurassic Park,jpark.cfg,jpark.png,/base/path/jpark.cfg
./jyangoku.zip,Jyangokushi: Haoh no Saihai,jyangoku.cfg,jyangoku.png,/base/path/jyangoku.cfg
./kabukiz.zip,Kabuki-Z,kabukiz.cfg,kabukiz.png,/base/path/kabukiz.cfg
./kageki.zip,Kageki,kageki.cfg,kageki.png,/base/path/kageki.cfg
./kaiserkn.zip,Global Champion,kaiserkn.cfg,kaiserkn.png,/base/path/kaiserkn.cfg
./kaitei.zip,Kaitei Takara Sagashi,kaitei.cfg,kaitei.png,/base/path/kaitei.cfg
./kamikcab.zip,Kamikaze Cabbie,kamikcab.cfg,kamikcab.png,/base/path/kamikcab.cfg
./kangaroo.zip,Kangaroo,kangaroo.cfg,kangaroo.png,/base/path/kangaroo.cfg
./karatblz.zip,Karate Blazers,karatblz.cfg,karatblz.png,/base/path/karatblz.cfg
./kchamp.zip,Karate Champ,kchamp.cfg,kchamp.png,/base/path/kchamp.cfg
./karianx.zip,Karian Cross,karianx.cfg,karianx.png,/base/path/karianx.cfg
./karnov.zip,Karnov,karnov.cfg,karnov.png,/base/path/karnov.cfg
./karnovr.zip,Karnov's Revenge,karnovr.cfg,karnovr.png,/base/path/karnovr.cfg
./keroppi.zip,Kero Kero Keroppi's Let's Play Together,keroppi.cfg,keroppi.png,/base/path/keroppi.cfg
./ket.zip,Ketsui - Kizuna Jigoku Tachi,ket.cfg,ket.png,/base/path/ket.cfg
./kick.zip,Kick,kick.cfg,kick.png,/base/path/kick.cfg
./kicknrun.zip,Kick And Run,kicknrun.cfg,kicknrun.png,/base/path/kicknrun.cfg
./kickgoal.zip,Kick Goal,kickgoal.cfg,kickgoal.png,/base/path/kickgoal.cfg
./kickoff.zip,Kick Off,kickoff.cfg,kickoff.png,/base/path/kickoff.cfg
./kickridr.zip,Kick Rider,kickridr.cfg,kickridr.png,/base/path/kickridr.cfg
./kikstart.zip,Kick Start - Wheelie King,kikstart.cfg,kikstart.png,/base/path/kikstart.cfg
./kidniki.zip,Kid Niki - Radical Ninja,kidniki.cfg,kidniki.png,/base/path/kidniki.cfg
./horekid.zip,Kid No Hore Hore Daisakusen,horekid.cfg,horekid.png,/base/path/horekid.cfg
./kikikai.zip,KiKi KaiKai,kikikai.cfg,kikikai.png,/base/path/kikikai.cfg
./kingball.zip,King & Balloon,kingball.cfg,kingball.png,/base/path/kingball.cfg
./kingofb.zip,King Of Boxer,kingofb.cfg,kingofb.png,/base/path/kingofb.cfg
./kotm.zip,King of the Monsters,kotm.cfg,kotm.png,/base/path/kotm.cfg
./kotm2.zip,King of the Monsters 2 - The Next Thing,kotm2.cfg,kotm2.png,/base/path/kotm2.cfg
./kingdmgp.zip,Kingdom Grandprix,kingdmgp.cfg,kingdmgp.png,/base/path/kingdmgp.cfg
./kirameki.zip,Kirameki Star Road,kirameki.cfg,kirameki.png,/base/path/kirameki.cfg
./kittenk.zip,Kitten Kaboodle,kittenk.cfg,kittenk.png,/base/path/kittenk.cfg
./kizuna.zip,Kizuna Encounter - Super Tag Battle,kizuna.cfg,kizuna.png,/base/path/kizuna.cfg
./klax.zip,Klax,klax.cfg,klax.png,/base/path/klax.cfg
./klondkp.zip,Klondike+,klondkp.cfg,klondkp.png,/base/path/klondkp.cfg
./kngtmare.zip,Knightmare,kngtmare.cfg,kngtmare.png,/base/path/kngtmare.cfg
./knights.zip,Knights of the Round,knights.cfg,knights.png,/base/path/knights.cfg
./kbash.zip,Knuckle Bash,kbash.cfg,kbash.png,/base/path/kbash.cfg
./knckhead.zip,Knuckle Heads,knckhead.cfg,knckhead.png,/base/path/knckhead.cfg
./kncljoe.zip,Knuckle Joe,kncljoe.cfg,kncljoe.png,/base/path/kncljoe.cfg
./koikois2.zip,Koi Koi Shimasho 2 - Super Real Hanafuda,koikois2.cfg,koikois2.png,/base/path/koikois2.cfg
./eto.zip,Kokontouzai Eto Monogatari,eto.cfg,eto.png,/base/path/eto.cfg
./konamigt.zip,Konami Gt,konamigt.cfg,konamigt.png,/base/path/konamigt.cfg
./pingpong.zip,Konami's Ping-pong,pingpong.cfg,pingpong.png,/base/path/pingpong.cfg
./korokoro.zip,Koro Koro Quest,korokoro.cfg,korokoro.png,/base/path/korokoro.cfg
./myangel.zip,Kosodate Quiz My Angel,myangel.cfg,myangel.png,/base/path/myangel.cfg
./myangel2.zip,Kosodate Quiz My Angel 2,myangel2.cfg,myangel2.png,/base/path/myangel2.cfg
./strahl.zip,Koutetsu Yousai Strahl,strahl.cfg,strahl.png,/base/path/strahl.cfg
./kroozr.zip,Kozmik Kroozr,kroozr.cfg,kroozr.png,/base/path/kroozr.cfg
./kozure.zip,Kozure Ookami,kozure.cfg,kozure.png,/base/path/kozure.cfg
./kram.zip,Kram,kram.cfg,kram.png,/base/path/kram.cfg
./krzybowl.zip,Krazy Bowl,krzybowl.cfg,krzybowl.png,/base/path/krzybowl.cfg
./krull.zip,Krull,krull.cfg,krull.png,/base/path/krull.cfg
./kungfum.zip,Kung-fu Master,kungfum.cfg,kungfum.png,/base/path/kungfum.cfg
./kungfut.zip,Kung-fu Taikun,kungfut.cfg,kungfut.png,/base/path/kungfut.cfg
./kurikint.zip,Kuri Kinton,kurikint.cfg,kurikint.png,/base/path/kurikint.cfg
./kyros.zip,Kyros,kyros.cfg,kyros.png,/base/path/kyros.cfg
./kyukaidk.zip,Kyuukai Douchuuki,kyukaidk.cfg,kyukaidk.png,/base/path/kyukaidk.cfg
./divebomb.zip,Kyuukoukabakugekitai - Dive Bomber Squad,divebomb.cfg,divebomb.png,/base/path/divebomb.cfg
./ladybug.zip,Lady Bug,ladybug.cfg,ladybug.png,/base/path/ladybug.cfg
./ladyfrog.zip,Lady Frog,ladyfrog.cfg,ladyfrog.png,/base/path/ladyfrog.cfg
./ladykill.zip,Lady Killer,ladykill.cfg,ladykill.png,/base/path/ladykill.cfg
./ladymstr.zip,Lady Master of Kung Fu,ladymstr.cfg,ladymstr.png,/base/path/ladymstr.cfg
./landbrk.zip,Land Breaker,landbrk.cfg,landbrk.png,/base/path/landbrk.cfg
./landmakr.zip,Land Maker,landmakr.cfg,landmakr.png,/base/path/landmakr.cfg
./lsasquad.zip,Land Sea Air Squad,lsasquad.cfg,lsasquad.png,/base/path/lsasquad.cfg
./lvgirl94.zip,Las Vegas Girl,lvgirl94.cfg,lvgirl94.png,/base/path/lvgirl94.cfg
./lghost.zip,Laser Ghost,lghost.cfg,lghost.png,/base/path/lghost.cfg
./lasso.zip,Lasso,lasso.cfg,lasso.png,/base/path/lasso.cfg
./lastduel.zip,Last Duel,lastduel.cfg,lastduel.png,/base/path/lastduel.cfg
./lastfort.zip,Last Fortress - Toride,lastfort.cfg,lastfort.png,/base/path/lastfort.cfg
./lastkm.zip,Last Km,lastkm.cfg,lastkm.png,/base/path/lastkm.cfg
./lastmisn.zip,Last Mission,lastmisn.cfg,lastmisn.png,/base/path/lastmisn.cfg
./lresort.zip,Last Resort,lresort.cfg,lresort.png,/base/path/lresort.cfg
./kyustrkr.zip,Last Striker ,kyustrkr.cfg,kyustrkr.png,/base/path/kyustrkr.cfg
./lastsurv.zip,Last Survivor,lastsurv.cfg,lastsurv.png,/base/path/lastsurv.cfg
./lazybug.zip,Lazy Bug,lazybug.cfg,lazybug.png,/base/path/lazybug.cfg
./lbowling.zip,League Bowling,lbowling.cfg,lbowling.png,/base/path/lbowling.cfg
./leds2011.zip,Led Storm Rally 2011,leds2011.cfg,leds2011.png,/base/path/leds2011.cfg
./fitegolf.zip,Lee Trevino's Fighting Golf,fitegolf.cfg,fitegolf.png,/base/path/fitegolf.cfg
./legend.zip,Legend,legend.cfg,legend.png,/base/path/legend.cfg
./loht.zip,Legend of Hero Tonma,loht.cfg,loht.png,/base/path/loht.cfg
./legendoh.zip,Legend Of Heroes,legendoh.cfg,legendoh.png,/base/path/legendoh.cfg
./lomakai.zip,Legend of Makai,lomakai.cfg,lomakai.png,/base/path/lomakai.cfg
./legendos.zip,Legend of Success Joe,legendos.cfg,legendos.png,/base/path/legendos.cfg
./lwings.zip,Legendary Wings,lwings.cfg,lwings.png,/base/path/lwings.cfg
./lockonph.zip,Legion: Spinner-87,lockonph.cfg,lockonph.png,/base/path/lockonph.cfg
./legion.zip,Legion: Spinner-87,legion.cfg,legion.png,/base/path/legion.cfg
./legionna.zip,Legionnaire,legionna.cfg,legionna.png,/base/path/legionna.cfg
./lemmings.zip,Lemmings,lemmings.cfg,lemmings.png,/base/path/lemmings.cfg
./lethalen.zip,Lethal Enforcers,lethalen.cfg,lethalen.png,/base/path/lethalen.cfg
./lethalth.zip,Lethal Thunder,lethalth.cfg,lethalth.png,/base/path/lethalth.cfg
./levers.zip,Levers,levers.cfg,levers.png,/base/path/levers.cfg
./liblrabl.zip,Libble Rabble,liblrabl.cfg,liblrabl.png,/base/path/liblrabl.cfg
./liberate.zip,Liberation,liberate.cfg,liberate.png,/base/path/liberate.cfg
./ltswords.zip,Lightning Swords,ltswords.cfg,ltswords.png,/base/path/ltswords.cfg
./loffire.zip,Line Of Fire / Bakudan Yarou,loffire.cfg,loffire.png,/base/path/loffire.cfg
./linkypip.zip,Linky Pipe,linkypip.cfg,linkypip.png,/base/path/linkypip.cfg
./liquidk.zip,Liquid Kids,liquidk.cfg,liquidk.png,/base/path/liquidk.cfg
./livequiz.zip,Live Quiz Show,livequiz.cfg,livequiz.png,/base/path/livequiz.cfg
./lizwiz.zip,Lizard Wizard,lizwiz.cfg,lizwiz.png,/base/path/lizwiz.cfg
./clocknch.zip,Lock'n'Chase (DECO Cassette),clocknch.cfg,clocknch.png,/base/path/clocknch.cfg
./lnc.zip,Lock 'n' Chase,lnc.cfg,lnc.png,/base/path/lnc.cfg
./locomotn.zip,Loco-motion,locomotn.cfg,locomotn.png,/base/path/locomotn.cfg
./ldrun.zip,Lode Runner,ldrun.cfg,ldrun.png,/base/path/ldrun.cfg
./ldrun2.zip,Lode Runner II - The Bungeling Strikes Back,ldrun2.cfg,ldrun2.png,/base/path/ldrun2.cfg
./ldrun3.zip,Lode Runner III - The Golden Labyrinth,ldrun3.cfg,ldrun3.png,/base/path/ldrun3.cfg
./ldrun4.zip,Lode Runner IV - Teikoku Karano Dasshutsu,ldrun4.cfg,ldrun4.png,/base/path/ldrun4.cfg
./loderndf.zip,Lode Runner: The Dig Fight,loderndf.cfg,loderndf.png,/base/path/loderndf.cfg
./logicpr2.zip,Logic Pro 2,logicpr2.cfg,logicpr2.png,/base/path/logicpr2.cfg
./lordgun.zip,Lord Of Gun,lordgun.cfg,lordgun.png,/base/path/lordgun.cfg
./losttomb.zip,Lost Tomb,losttomb.cfg,losttomb.png,/base/path/losttomb.cfg
./lotlot.zip,Lot Lot,lotlot.cfg,lotlot.png,/base/path/lotlot.cfg
./lottofun.zip,Lotto Fun,lottofun.cfg,lottofun.png,/base/path/lottofun.cfg
./janjans1.zip,Lovely Pop Mahjong Jangjang Shimasho,janjans1.cfg,janjans1.png,/base/path/janjans1.cfg
./janjans2.zip,Lovely Pop Mahjong Jangjang Shimasho 2,janjans2.cfg,janjans2.png,/base/path/janjans2.cfg
./loverboy.zip,Lover Boy,loverboy.cfg,loverboy.png,/base/path/loverboy.cfg
./ltorb.zip,Jonas Indiana and the Lost Temple of RA,ltorb.cfg,ltorb.png,/base/path/ltorb.cfg
./luckywld.zip,Lucky & Wild,luckywld.cfg,luckywld.png,/base/path/luckywld.cfg
./luckboom.zip,Lucky Boom,luckboom.cfg,luckboom.png,/base/path/luckboom.cfg
./cluckypo.zip,Lucky Poker,cluckypo.cfg,cluckypo.png,/base/path/cluckypo.cfg
./luctoday.zip,Lucky Today,luctoday.cfg,luctoday.png,/base/path/luctoday.cfg
./llander.zip,Lunar Lander,llander.cfg,llander.png,/base/path/llander.cfg
./mia.zip,M.I.A.: Missing in Action,mia.cfg,mia.png,/base/path/mia.cfg
./mvp.zip,Mvp,mvp.cfg,mvp.png,/base/path/mvp.cfg
./machbrkr.zip,Mach Breakers,machbrkr.cfg,machbrkr.png,/base/path/machbrkr.cfg
./machomou.zip,Macho Mouse,machomou.cfg,machomou.png,/base/path/machomou.cfg
./mmagic.zip,Monkey Magic,mmagic.cfg,mmagic.png,/base/path/mmagic.cfg
./macrossp.zip,Macross Plus,macrossp.cfg,macrossp.png,/base/path/macrossp.cfg
./madcrash.zip,Mad Crasher,madcrash.cfg,madcrash.png,/base/path/madcrash.cfg
./cmanhat.zip,Mad Donna,cmanhat.cfg,cmanhat.png,/base/path/cmanhat.cfg
./maddonna.zip,Mad Donna,maddonna.cfg,maddonna.png,/base/path/maddonna.cfg
./madgear.zip,Led Storm,madgear.cfg,madgear.png,/base/path/madgear.cfg
./madmotor.zip,Mad Motor,madmotor.cfg,madmotor.png,/base/path/madmotor.cfg
./mplanets.zip,Mad Planets,mplanets.cfg,mplanets.png,/base/path/mplanets.cfg
./madshark.zip,Mad Shark,madshark.cfg,madshark.png,/base/path/madshark.cfg
./magmax.zip,Mag Max,magmax.cfg,magmax.png,/base/path/magmax.cfg
./magicbub.zip,Magic Bubble,magicbub.cfg,magicbub.png,/base/path/magicbub.cfg
./musicbal.zip,Music Ball,musicbal.cfg,musicbal.png,/base/path/musicbal.cfg
./magipur.zip,Magic Purple,magipur.cfg,magipur.png,/base/path/magipur.cfg
./msword.zip,Magic Sword: Heroic Fantasy,msword.cfg,msword.png,/base/path/msword.cfg
./mgcrystl.zip,Magical Crystals,mgcrystl.cfg,mgcrystl.png,/base/path/mgcrystl.cfg
./magdrop2.zip,Magical Drop II,magdrop2.cfg,magdrop2.png,/base/path/magdrop2.cfg
./magdrop3.zip,Magical Drop III,magdrop3.cfg,magdrop3.png,/base/path/magdrop3.cfg
./magerror.zip,Magical Error Wo Sagase,magerror.cfg,magerror.png,/base/path/magerror.cfg
./maglord.zip,Magician Lord,maglord.cfg,maglord.png,/base/path/maglord.cfg
./akiss.zip,Mahjong Angel Kiss,akiss.cfg,akiss.png,/base/path/akiss.cfg
./mjgtaste.zip,Mahjong G-taste,mjgtaste.cfg,mjgtaste.png,/base/path/mjgtaste.cfg
./mgakuen2.zip,Mahjong Gakuen 2 Gakuen-chou No Fukushuu,mgakuen2.cfg,mgakuen2.png,/base/path/mgakuen2.cfg
./hotgmcki.zip,Mahjong Hot Gimmick Integral,hotgmcki.cfg,hotgmcki.png,/base/path/hotgmcki.cfg
./hypreac2.zip,Mahjong Hyper Reaction 2,hypreac2.cfg,hypreac2.png,/base/path/hypreac2.cfg
./hypreact.zip,Mahjong Hyper Reaction,hypreact.cfg,hypreact.png,/base/path/hypreact.cfg
./mahretsu.zip,Mahjong Kyo Retsuden,mahretsu.cfg,mahretsu.png,/base/path/mahretsu.cfg
./mjkjidai.zip,Mahjong Kyou Jidai,mjkjidai.cfg,mjkjidai.png,/base/path/mjkjidai.cfg
./mjnquest.zip,Mahjong Quest,mjnquest.cfg,mjnquest.png,/base/path/mjnquest.cfg
./mainsnk.zip,Main Event,mainsnk.cfg,mainsnk.png,/base/path/mainsnk.cfg
./mhavoc.zip,Major Havoc,mhavoc.cfg,mhavoc.png,/base/path/mhavoc.cfg
./mjleague.zip,Major League,mjleague.cfg,mjleague.png,/base/path/mjleague.cfg
./majtitle.zip,Major Title,majtitle.cfg,majtitle.png,/base/path/majtitle.cfg
./gng.zip,Ghosts'n Goblins,gng.cfg,gng.png,/base/path/gng.cfg
./mangchi.zip,Mang-Chi,mangchi.cfg,mangchi.png,/base/path/mangchi.cfg
./maniach.zip,Mania Challenge,maniach.cfg,maniach.png,/base/path/maniach.cfg
./maniacsq.zip,Maniac Square,maniacsq.cfg,maniacsq.png,/base/path/maniacsq.cfg
./manybloc.zip,Many Block,manybloc.cfg,manybloc.png,/base/path/manybloc.cfg
./mappy.zip,Mappy,mappy.cfg,mappy.png,/base/path/mappy.cfg
./marblmd2.zip,Marble Madness 2,marblmd2.cfg,marblmd2.png,/base/path/marblmd2.cfg
./mmaze.zip,Marchen Maze,mmaze.cfg,mmaze.png,/base/path/mmaze.cfg
./mrjong.zip,Mr. Jong,mrjong.cfg,mrjong.png,/base/path/mrjong.cfg
./marineb.zip,Marine Boy,marineb.cfg,marineb.png,/base/path/marineb.cfg
./mariner.zip,Mariner,mariner.cfg,mariner.png,/base/path/mariner.cfg
./mario.zip,Pest Place,mario.cfg,mario.png,/base/path/mario.cfg
./markham.zip,Markham,markham.cfg,markham.png,/base/path/markham.cfg
./mars.zip,Mars,mars.cfg,mars.png,/base/path/mars.cfg
./mmatrix.zip,Mars Matrix: Hyper Solid Shooting,mmatrix.cfg,mmatrix.png,/base/path/mmatrix.cfg
./mtlchamp.zip,Martial Champion,mtlchamp.cfg,mtlchamp.png,/base/path/mtlchamp.cfg
./marvland.zip,Marvel Land,marvland.cfg,marvland.png,/base/path/marvland.cfg
./msh.zip,Marvel Super Heroes,msh.cfg,msh.png,/base/path/msh.cfg
./mshvsf.zip,Marvel Super Heroes vs. Street Fighter,mshvsf.cfg,mshvsf.png,/base/path/mshvsf.cfg
./mvsc.zip,Marvel vs. Capcom : Clash of Super Heroes,mvsc.cfg,mvsc.png,/base/path/mvsc.cfg
./marvins.zip,Marvin's Maze,marvins.cfg,marvins.png,/base/path/marvins.cfg
./kamenrid.zip,Masked Riders Club Battle Race,kamenrid.cfg,kamenrid.png,/base/path/kamenrid.cfg
./masterw.zip,Master of Weapon,masterw.cfg,masterw.png,/base/path/masterw.cfg
./matmania.zip,Mat Mania,matmania.cfg,matmania.png,/base/path/matmania.cfg
./matchit.zip,Match It,matchit.cfg,matchit.png,/base/path/matchit.cfg
./matchit2.zip,Match It II,matchit2.cfg,matchit2.png,/base/path/matchit2.cfg
./matrim.zip,Matrimelee,matrim.cfg,matrim.png,/base/path/matrim.cfg
./maxrpm.zip,Max Rpm,maxrpm.cfg,maxrpm.png,/base/path/maxrpm.cfg
./mayday.zip,Mayday,mayday.cfg,mayday.png,/base/path/mayday.cfg
./mofflott.zip,Maze Of Flott,mofflott.cfg,mofflott.png,/base/path/mofflott.cfg
./mazinger.zip,Mazinger Z,mazinger.cfg,mazinger.png,/base/path/mazinger.cfg
./mechatt.zip,Mechanized Attack,mechatt.cfg,mechatt.png,/base/path/mechatt.cfg
./megaman2.zip,Mega Man 2: The Power Fighters,megaman2.cfg,megaman2.png,/base/path/megaman2.cfg
./kikcubic.zip,Kickle Cubicle / Meikyu Jima,kikcubic.cfg,kikcubic.png,/base/path/kikcubic.cfg
./megaman.zip,Mega Man: The Power Battle,megaman.cfg,megaman.png,/base/path/megaman.cfg
./mtwins.zip,Mega Twins,mtwins.cfg,mtwins.png,/base/path/mtwins.cfg
./megazone.zip,Mega Zone,megazone.cfg,megazone.png,/base/path/megazone.cfg
./megablst.zip,Mega Blast,megablst.cfg,megablst.png,/base/path/megablst.cfg
./megadon.zip,Megadon,megadon.cfg,megadon.png,/base/path/megadon.cfg
./magicstk.zip,Magic Sticks,magicstk.cfg,magicstk.png,/base/path/magicstk.cfg
./mightguy.zip,Mighty Guy,mightguy.cfg,mightguy.png,/base/path/mightguy.cfg
./meosism.zip,Meosis Magic,meosism.cfg,meosism.png,/base/path/meosism.cfg
./mercs.zip,Mercs,mercs.cfg,mercs.png,/base/path/mercs.cfg
./merlinmm.zip,Merlin's Money Maze,merlinmm.cfg,merlinmm.png,/base/path/merlinmm.cfg
./metafox.zip,Meta Fox,metafox.cfg,metafox.png,/base/path/metafox.cfg
./metalb.zip,Metal Black,metalb.cfg,metalb.png,/base/path/metalb.cfg
./metlclsh.zip,Metal Clash,metlclsh.cfg,metlclsh.png,/base/path/metlclsh.cfg
./metlfrzr.zip,Metal Freezer,metlfrzr.cfg,metlfrzr.png,/base/path/metlfrzr.cfg
./metlhawk.zip,Metal Hawk,metlhawk.cfg,metlhawk.png,/base/path/metlhawk.cfg
./metlsavr.zip,Metal Saver,metlsavr.cfg,metlsavr.png,/base/path/metlsavr.cfg
./mslug.zip,Metal Slug - Super Vehicle-001,mslug.cfg,mslug.png,/base/path/mslug.cfg
./mslug2.zip,Metal Slug 2 - Super Vehicle-001/II,mslug2.cfg,mslug2.png,/base/path/mslug2.cfg
./mslugx.zip,Metal Slug X - Super Vehicle-001,mslugx.cfg,mslugx.png,/base/path/mslugx.cfg
./mslug3.zip,Metal Slug 3,mslug3.cfg,mslug3.png,/base/path/mslug3.cfg
./mslug4.zip,Metal Slug 4,mslug4.cfg,mslug4.png,/base/path/mslug4.cfg
./ms5pcb.zip,Metal Slug 5,ms5pcb.cfg,ms5pcb.png,/base/path/ms5pcb.cfg
./mslug5.zip,Metal Slug 5,mslug5.cfg,mslug5.png,/base/path/mslug5.cfg
./msisaac.zip,Metal Soldier Isaac II,msisaac.cfg,msisaac.png,/base/path/msisaac.cfg
./metmqstr.zip,Metamoqester,metmqstr.cfg,metmqstr.png,/base/path/metmqstr.cfg
./metamrph.zip,Metamorphic Force,metamrph.cfg,metamrph.png,/base/path/metamrph.cfg
./metrocrs.zip,Metro-cross,metrocrs.cfg,metrocrs.png,/base/path/metrocrs.cfg
./mwalk.zip,Michael Jackson's Moonwalker,mwalk.cfg,mwalk.png,/base/path/mwalk.cfg
./midres.zip,Midnight Resistance,midres.cfg,midres.png,/base/path/midres.cfg
./mimonkey.zip,Mighty Monkey,mimonkey.cfg,mimonkey.png,/base/path/mimonkey.cfg
./mwarr.zip,Mighty Warriors,mwarr.cfg,mwarr.png,/base/path/mwarr.cfg
./mpang.zip,Mighty! Pang,mpang.cfg,mpang.png,/base/path/mpang.cfg
./mikie.zip,Mikie,mikie.cfg,mikie.png,/base/path/mikie.cfg
./gtmr2.zip,Mille Miglia 2: Great 1000 Miles Rally,gtmr2.cfg,gtmr2.png,/base/path/gtmr2.cfg
./milliped.zip,Millipede,milliped.cfg,milliped.png,/base/path/milliped.cfg
./minasan.zip,Minasan no Okagesamadesu! Dai Sugoroku Taikai,minasan.cfg,minasan.png,/base/path/minasan.cfg
./minefld.zip,Minefield,minefld.cfg,minefld.png,/base/path/minefld.cfg
./mineswpr.zip,Minesweeper,mineswpr.cfg,mineswpr.png,/base/path/mineswpr.cfg
./minivadr.zip,Mini Vaders,minivadr.cfg,minivadr.png,/base/path/minivadr.cfg
./mmonkey.zip,Minky Monkey,mmonkey.cfg,mmonkey.png,/base/path/mmonkey.cfg
./mirage.zip,Mirage Youjuu Mahjongden,mirage.cfg,mirage.png,/base/path/mirage.cfg
./mirninja.zip,Mirai Ninja,mirninja.cfg,mirninja.png,/base/path/mirninja.cfg
